"2,5141671179","0,4842377627","7,366125001"
"2,5540745325","0,5229771931","7,9838510222"
"2,593981947","0,5495775091","8,5954827595"
"2,6338893616","0,5702984204","9,1100201673"
"2,6737967762","0,5835162782","9,540602013"
"2,7137041907","0,5953368412","9,8561356593"
"2,7536116053","0,6119280395","10,066995193"
"2,7935190199","0,6185676353","10,179769188"
"2,8334264344","0,6198461152","10,2184063723"
"2,873333849","0,6204122424","10,1695295157"
"2,9132412636","0,6101038984","10,0233472036"
"2,9531486782","0,599072354","9,7844918214"
"2,9930560927","0,5854919009","9,4760347631"
"3,0329635073","0,5727280968","9,1386018485"
"3,0728709219","0,5415895773","8,7493203566"
"3,1127783364","0,5102065865","8,2566820701"
"3,152685751","0,4704404338","7,7253010969"
"3,1925931656","0,4442302049","7,1261266512"
"3,2325005801","0,4127568262","6,4830805617"
"3,2724079947","0,3816734849","5,794745475"
"3,3123154093","0,3368161528","5,0242387699"
"3,3522228239","0,2917752287","4,2724219714"
"3,3921302384","0,2468023847","3,5351858714"
"3,432037653","0,2034344941","2,8389166875"
"3,4719450676","0,1642287775","2,19439134"
"3,5118524821","0,1234753741","1,5765655944"
"3,5517598967","0,0928258946","1,0504943514"
"3,5916673113","0,056018406","0,5914268235"
"3,6315747258","0,0258204601","0,2447741832"
"3,6714821404","0,0065077164","-0,012343167"
"3,711389555","0,0011862286","-0,1866849413"
"3,7512969695","-0,0129935257","-0,2931359253"
"3,7912043841","-0,0209287359","-0,3181556209"
"3,8311117987","-0,0196216138","-0,2659713941"
"3,8710192133","-0,012907428","-0,1498580046"
"3,9109266278","-6,58E-04","0,0451782358"
"3,9508340424","0,0275748605","0,3253798194"
"3,990741457","0,0444880054","0,7162793978"
"4,0306488715","0,0664843066","1,2051846327"
"4,0705562861","0,0916311231","1,7851576767"
"4,1104637007","0,1230477436","2,4067113561"
"4,1503711152","0,1616569799","3,1140275842"
"4,1902785298","0,2055134494","3,7931101553"
"4,2301859444","0,2521513827","4,6165417875"
"4,270093359","0,2808473775","5,395441463"
"4,3100007735","0,3045108288","6,101296958"
"4,3499081881","0,3485425792","6,7606315689"
"4,3898156027","0,3867979613","7,3848968967"
"4,4297230172","0,4226202124","7,9701692044"
"4,4696304318","0,4516383287","8,4680758307"
"4,5095378464","0,4846243638","8,911523286"
"4,5494452609","0,5141683068","9,2806647697"
"4,5893526755","0,5479495849","9,6236150771"
"4,6292600901","0,5672140858","9,8998195965"
"4,6691675047","0,5813926095","10,1168838819"
"4,7090749192","0,5914227374","10,2477506459"
"4,7489823338","0,593188944","10,2845781155"
"4,7888897484","0,5930214334","10,2251589583"
"4,8287971629","0,5866559679","10,0776370501"
"4,8687045775","0,5896717668","9,8156905167"
"4,9086119921","0,5877722534","9,476231306"
"4,9485194066","0,5735152073","8,9977486078"
"4,9884268212","0,5547584258","8,4390685477"
"5,0283342358","0,5369520271","7,8319386662"
"5,0682416503","0,5139058558","7,1883401258"
"5,1081490649","0,4863736465","6,5039032955"
"5,1480564795","0,4509631934","5,8211852994"
"5,1879638941","0,4100981393","5,1387715542"
"5,2278713086","0,3715640353","4,4870348973"
"5,2677787232","0,3305760535","3,8392998161"
"5,3076861378","0,2863091007","3,2127580991"
"5,3475935523","0,2464144593","2,5863068154"
"5,3875009669","0,2026259875","1,9849870549"
"5,4274083815","0,1594666024","1,413380752"
"5,467315796","0,1141266805","0,9144725409"
"5,5072232106","0,0763925962","0,47210824"
"5,5471306252","0,051916582","0,08921907"
"5,5870380398","0,0278607086","-0,2099089288"
"5,6269454543","0,0075407943","-0,3919712771"
"5,6668528689","-0,0058803858","-0,4571875572"
"5,7067602835","-0,0116839404","-0,4052226115"
"5,746667698","-0,0175639988","-0,2596991023"
"5,7865751126","-0,0136518802","6,53E-07"
"5,8264825272","-0,0192922273","0,3990541906"
"5,8663899417","-0,01161205","0,8338648082"
"5,9062973563","0,0047085967","1,334348837"
"5,9462047709","0,0250292052","1,8595079749"
"5,9861121855","0,0512489106","2,4472789227"
"6,0260196","0,0816058372","3,0672683218"
"6,0659270146","0,114101596","3,6938829375"
"6,1058344292","0,1467002914","4,3867599052"
"6,1457418437","0,1742544146","5,051729875"
"6,1856492583","0,2186109427","5,7242789676"
"6,2255566729","0,2602188684","6,4126662582"
"6,2654640874","0,2936582453","7,0762983655"
"6,305371502","0,3279363508","7,7365694367"
"6,3452789166","0,3629184097","8,3282459237"
"6,3851863311","0,3962994255","8,8821554763"
"6,4250937457","0,4311350762","9,3641178272"
"6,4650011603","0,4567956963","9,7602335549"
"6,5049085749","0,4799888143","10,0418292082"
"6,5448159894","0,5071054838","10,199230326"
"6,584723404","0,5295286296","10,2636337144"
"6,6246308186","0,554372412","10,2429567004"
"6,6645382331","0,563604913","10,1573996146"
"6,7044456477","0,5770986885","9,9849612868"
"6,7443530623","0,591867634","9,7289974604"
"6,7842604768","0,5876936866","9,4077122138"
"6,8241678914","0,5771238047","9,0309056465"
"6,864075306","0,575537766","8,5700908489"
"6,9039827206","0,5665183936","8,0836395398"
"6,9438901351","0,5531405738","7,5172118782"
"6,9837975497","0,5268709326","6,9050594499"
"7,0237049643","0,4996964888","6,2372747651"
"7,0636123788","0,4760091079","5,5484733665"
"7,1035197934","0,4482859343","4,8101317993"
"7,143427208","0,4119188081","4,0461702917"
"7,1833346225","0,3747841407","3,3235129944"
"7,2232420371","0,331621696","2,6318964397"
"7,2631494517","0,2962707552","2,0005928469"
"7,3030568663","0,249912137","1,4500640633"
"7,3429642808","0,2081737719","0,9675643899"
"7,3828716954","0,1701317342","0,5354957989"
"7,42277911","0,1384561033","0,2109000572"
"7,4626865245","0,1023699747","-0,015616897"
"7,5025939391","0,0709602502","-0,1493577071"
"7,5425013537","0,0444246257","-0,2218299789"
"7,5824087682","0,0312014077","-0,2164070785"
"7,6223161828","0,0176240674","-0,1299230065"
"7,6622235974","2,01E-04","0,0411798082"
"7,7021310119","-0,0068785338","0,2725456403"
"7,7420384265","-0,0119193277","0,6042606735"
"7,7819458411","-0,002459888","1,0025192808"
"7,8218532557","0,0090915483","1,4786576704"
"7,8617606702","0,0146013441","2,0948426698"
"7,9016680848","0,0307312173","2,791377284"
"7,9415754994","0,0515116214","3,5374725547"
"7,9814829139","0,0780013448","4,2739469738"
"8,0213903285","0,1106395815","5,0154475219"
"8,0612977431","0,138148285","5,7670477983"
"8,1012051576","0,1631898196","6,4630123058"
"8,1411125722","0,1888920678","7,1173818568"
"8,1810199868","0,2177269589","7,7165681757"
"8,2209274014","0,2456809125","8,2678479107"
"8,2608348159","0,2839298691","8,7470449792"
"8,3007422305","0,3203707893","9,1620284041"
"8,3406496451","0,3518213927","9,5165869624"
"8,3805570596","0,3873593431","9,80561342"
"8,4204644742","0,4245339183","10,0267467544"
"8,4603718888","0,4577550051","10,1962772059"
"8,5002793033","0,4840910223","10,2982069033"
"8,5401867179","0,5007529247","10,3073006773"
"8,5800941325","0,5245169964","10,221153101"
"8,6200015471","0,5404570431","10,0132846931"
"8,6599089616","0,5584801145","9,7015610113"
"8,6998163762","0,573795604","9,3121574558"
"8,7397237908","0,5830917599","8,8180585689"
"8,7796312053","0,5928653086","8,2232385598"
"8,8195386199","0,5899917053","7,6048322061"
"8,8594460345","0,5759451691","6,9192035729"
"8,899353449","0,5641148347","6,247288463"
"8,9392608636","0,5450800104","5,5651069903"
"8,9791682782","0,5176176447","4,8855584062"
"9,0190756927","0,4835431618","4,1856761781"
"9,0589831073","0,444906259","3,5758452003"
"9,0988905219","0,4065982184","2,9634076501"
"9,1387979365","0,3672181854","2,3781399892"
"9,178705351","0,3217714811","1,7996854726"
"9,2186127656","0,2817833931","1,2804413701"
"9,2585201802","0,2333682809","0,7940231927"
"9,2984275947","0,1858852792","0,377487491"
"9,3383350093","0,1462865997","0,0531623852"
"9,3782424239","0,1114830739","-0,1915069406"
"9,4181498384","0,0826775454","-0,3432333101"
"9,458057253","0,0599239918","-0,3622758005"
"9,4979646676","0,0355299421","-0,2719679429"
"9,5378720822","0,0111124463","-0,0825480718"
"9,5777794967","-0,0056887201","0,204834903"
"9,6176869113","-0,0172023369","0,5887131503"
"9,6575943259","-0,0260690187","1,0763988115"
"9,6975017404","-0,033902092","1,6313031404"
"9,737409155","-0,0305437988","2,1791770232"
"9,7773165696","-0,0177986238","2,8088273242"
"9,8172239841","-0,0077237984","3,423383897"
"9,8571313987","0,0135639449","4,0562940755"
"9,8970388133","0,0343450049","4,7222010371"
"9,9369462278","0,0570723771","5,3989113588"
"9,9768536424","0,0869380882","6,0827911458"
"10,016761057","0,1166917309","6,7505034664"
"10,0566684716","0,1456182296","7,3926949242"
"10,0965758861","0,1738299114","8,015343797"
"10,1364833007","0,2079636557","8,597955528"
"10,1763907153","0,2354670962","9,1124220885"
"10,2162981298","0,261882453","9,5498553857"
"10,2562055444","0,297126023","9,9061962473"
"10,296112959","0,3287869206","10,1609182512"
"10,3360203735","0,3603271167","10,2971404209"
"10,3759277881","0,3909129376","10,3339885824"
"10,4158352027","0,4263157019","10,2711581387"
"10,4557426173","0,4553523638","10,1148297162"
"10,4956500318","0,4853214975","9,9028218147"
"10,5355574464","0,509680443","9,6301497062"
"10,575464861","0,5252427246","9,276851202"
"10,6153722755","0,539017975","8,8665461112"
"10,6552796901","0,5481743143","8,3882862092"
"10,6951871047","0,5522774151","7,8505256232"
"10,7350945192","0,5553393802","7,2483207326"
"10,7750019338","0,5571104276","6,646939777"
"10,8149093484","0,5489105239","5,949898429"
"10,854816763","0,5290181702","5,2537615541"
"10,8947241775","0,5036380929","4,5457702354"
"10,9346315921","0,4790716716","3,8242347287"
"10,9745390067","0,4493746819","3,1010318621"
"11,0144464212","0,4161953013","2,4047409389"
"11,0543538358","0,3831837761","1,7961713322"
"11,0942612504","0,3408521094","1,2470352546"
"11,1341686649","0,3052522612","0,7954435099"
"11,1740760795","0,2681349076","0,4197793593"
"11,2139834941","0,2278359809","0,1403827297"
"11,2538909086","0,1882323675","-0,0782701436"
"11,2937983232","0,1531659407","-0,18197006"
"11,3337057378","0,1113258012","-0,2200079631"
"11,3736131524","0,0736237769","-0,183065241"
"11,4135205669","0,0457072231","-0,0683086434"
"11,4534279815","0,0237829027","0,1360530844"
"11,4933353961","0,003430262","0,4122814015"
"11,5332428106","-0,0173957133","0,7683771397"
"11,5731502252","-0,030930438","1,1938174724"
"11,6130576398","-0,0361111438","1,7113533602"
"11,6529650543","-0,0415609547","2,2992883272"
"11,6928724689","-0,040972631","3,0051036868"
"11,7327798835","-0,0440963382","3,8133935513"
"11,7726872981","-0,0453298982","4,5672758519"
"11,8125947126","-0,0385495277","5,3064307956"
"11,8525021272","-0,0323576045","6,000304191"
"11,8924095418","-0,0184153898","6,6898932943"
"11,9323169563","-0,0033585033","7,3087583525"
"11,9722243709","0,0166486397","7,8819494192"
"12,0121317855","0,0434452014","8,4164413633"
"12,0520392","0,0668266574","8,8919462935"
"12,0919466146","0,0987686393","9,2741995572"
"12,1318540292","0,1344194917","9,6048224648"
"12,1717614438","0,1708006734","9,8741174481"
"12,2116688583","0,2068029431","10,0678422443"
"12,2515762729","0,2427758532","10,1887314276"
"12,2914836875","0,2752744609","10,2376567376"
"12,331391102","0,3051709615","10,2150850302"
"12,3712985166","0,3421674578","10,0965577487"
"12,4112059312","0,3736185446","9,8643778286"
"12,4511133457","0,4106819529","9,4993880465"
"12,4910207603","0,4398328417","9,0699572522"
"12,5309281749","0,4659336344","8,5421828708"
"12,5708355894","0,4939382252","7,9296870532"
"12,610743004","0,5117049547","7,2964525677"
"12,6506504186","0,5190678143","6,6207134689"
"12,6905578332","0,5201098821","5,9355965421"
"12,7304652477","0,5134385315","5,2274230265"
"12,7703726623","0,5075697393","4,5723271519"
"12,8102800769","0,4944840312","3,8712157156"
"12,8501874914","0,4745056963","3,2581188602"
"12,890094906","0,4447436182","2,6682070611"
"12,9300023206","0,4087925101","2,0878222886"
"12,9699097351","0,3721221329","1,5633657062"
"13,0098171497","0,3357734082","1,058063458"
"13,0497245643","0,3002729006","0,5966180933"
"13,0896319789","0,2613130544","0,209209155"
"13,1295393934","0,2211261675","-0,0930282431"
"13,169446808","0,1830664903","-0,2939146234"
"13,2093542226","0,1472511992","-0,392304017"
"13,2492616371","0,1110773373","-0,3888258591"
"13,2891690517","0,0733581604","-0,2543714128"
"13,3290764663","0,0400262561","-0,0232781204"
"13,3689838808","0,0025863294","0,3167092112"
"13,4088912954","-0,0311898802","0,7388683582"
"13,44879871","-0,052386472","1,2128245605"
"13,4887061246","-0,0705791128","1,7299617639"
"13,5286135391","-0,0887545446","2,389818924"
"13,5685209537","-0,0994829081","3,0123659021"
"13,6084283683","-0,1080051888","3,6431695505"
"13,6483357828","-0,1104611427","4,2999120623"
"13,6882431974","-0,1100615598","4,9498593119"
"13,728150612","-0,1094181451","5,591888785"
"13,7680580265","-0,1024996443","6,2702677605"
"13,8079654411","-0,0834447454","6,9248801767"
"13,8478728557","-0,0653025705","7,5573718832"
"13,8877802702","-0,0432642315","8,1550391716"
"13,9276876848","-0,0188076049","8,7245551681"
"13,9675950994","0,0048733367","9,2135575553"
"14,007502514","0,0331351938","9,6226081671"
"14,0474099285","0,0615081013","9,9227240914"
"14,0873173431","0,0955737647","10,1509910633"
"14,1272247577","0,1293632343","10,270489949"
"14,1671321722","0,1649665819","10,2912337079"
"14,2070395868","0,2097762764","10,2130761159"
"14,2469470014","0,2561696775","10,0340123771"
"14,2868544159","0,3040984752","9,7532453679"
"14,3267618305","0,3351753539","9,4481978856"
"14,3666692451","0,3717411977","9,0626727154"
"14,4065766597","0,4052647178","8,6044591884"
"14,4464840742","0,4271871587","8,1410688892"
"14,4863914888","0,4539843326","7,5703856567"
"14,5262989034","0,4718333396","6,9910984784"
"14,5662063179","0,4806004281","6,3455240276"
"14,6061137325","0,4909441698","5,6668012765"
"14,6460211471","0,494101113","4,9501711697"
"14,6859285616","0,4855395537","4,2206700381"
"14,7258359762","0,4782782048","3,5050697677"
"14,7657433908","0,4637426257","2,8247979506"
"14,8056508053","0,4464944361","2,1840117078"
"14,8455582199","0,4227658533","1,5631071334"
"14,8854656345","0,3989035762","1,038906029"
"14,9253730491","0,3666588268","0,6255181814"
"14,9652804636","0,3270723856","0,2870199267"
"15,0051878782","0,2856027527","0,0490090789"
"15,0450952928","0,2464062335","-0,1140443453"
"15,0850027073","0,2063990369","-0,1971083318"
"15,1249101219","0,1649877293","-0,1944912385"
"15,1648175365","0,1263836367","-0,1224224419"
"15,204724951","0,0823917655","0,0258065673"
"15,2446323656","0,0460514831","0,2382914791"
"15,2845397802","0,0133234004","0,5473845503"
"15,3244471948","-0,0156116462","0,9139666407"
"15,3643546093","-0,0435738406","1,4204958139"
"15,4042620239","-0,0731122013","2,0201768418"
"15,4441694385","-0,0949924329","2,5871245546"
"15,484076853","-0,1144730782","3,3023875383"
"15,5239842676","-0,134913763","4,0184170147"
"15,5638916822","-0,1553127472","4,7896752723"
"15,6037990967","-0,1805259082","5,5220476453"
"15,6437065113","-0,1910652385","6,2060877899"
"15,6836139259","-0,1954101692","6,8736678173"
"15,7235213405","-0,1941216097","7,4879566996"
"15,763428755","-0,187094949","8,0400002366"
"15,8033361696","-0,169666768","8,5411845929"
"15,8432435842","-0,1491235776","8,9886855151"
"15,8831509987","-0,1206922401","9,3645616842"
"15,9230584133","-0,0895323517","9,6728864694"
"15,9629658279","-0,0582570957","9,9231145728"
"16,0028732424","-0,0223831887","10,1058188677"
"16,042780657","0,0170850507","10,1931099966"
"16,0826880716","0,0597571059","10,2153883076"
"16,1225954861","0,0977516753","10,1441548279"
"16,1625029007","0,1418761682","9,9949537063"
"16,2024103153","0,1901647073","9,726457814"
"16,2423177299","0,2376983228","9,362067995"
"16,2822251444","0,2834399329","8,8911534247"
"16,322132559","0,3248378606","8,3500910926"
"16,3620399736","0,3654848893","7,7290536045"
"16,4019473881","0,3948933195","7,0934220156"
"16,4418548027","0,4236210203","6,397975171"
"16,4817622173","0,4485515824","5,7033537237"
"16,5216696318","0,4589521606","5,0186671467"
"16,5615770464","0,4653748158","4,3527403214"
"16,601484461","0,4645078943","3,6946195889"
"16,6413918756","0,4604713102","3,0980319866"
"16,6812992901","0,4511405488","2,4652748878"
"16,7212067047","0,4340286944","1,9086141522"
"16,7611141193","0,4104744427","1,3963220046"
"16,8010215338","0,3807567309","0,9585369596"
"16,8409289484","0,352940833","0,5258690396"
"16,880836363","0,3226213612","0,178040816"
"16,9207437775","0,2843193476","-0,0965042521"
"16,9606511921","0,2450680365","-0,2687153989"
"17,0005586067","0,2066559226","-0,3335993589"
"17,0404660213","0,1612233239","-0,2872232782"
"17,0803734358","0,121948388","-0,1309206362"
"17,1202808504","0,0804582004","0,1470428374"
"17,160188265","0,0369305276","0,5076162605"
"17,2000956795","-0,0024812345","0,9682252279"
"17,2400030941","-0,0414340935","1,4827640649"
"17,2799105087","-0,0793187645","2,0686201127"
"17,3198179232","-0,1104273768","2,6778275806"
"17,3597253378","-0,1416426597","3,3141781166"
"17,3996327524","-0,1662825232","3,9491129365"
"17,4395401669","-0,1852590613","4,6152124617"
"17,4794475815","-0,206741052","5,2391871942"
"17,5193549961","-0,2140106665","5,8752532542"
"17,5592624107","-0,2174260507","6,5212252909"
"17,5991698252","-0,2201457813","7,1650363644"
"17,6390772398","-0,2198894734","7,7792354835"
"17,6789846544","-0,2153632457","8,3642965355"
"17,7188920689","-0,2041948499","8,915141166"
"17,7587994835","-0,1918368397","9,381754901"
"17,7987068981","-0,1711892549","9,7603745188"
"17,8386143126","-0,1470163018","10,0440526476"
"17,8785217272","-0,1135003619","10,2252976993"
"17,9184291418","-0,0766099073","10,3050195279"
"17,9583365564","-0,0390663557","10,2919487104"
"17,9982439709","0,0034484928","10,1910721478"
"18,0381513855","0,0535924713","9,9951420648"
"18,0780588001","0,1028810042","9,7071598207"
"18,1179662146","0,149651119","9,343757223"
"18,1578736292","0,192716102","8,9217211579"
"18,1977810438","0,2337326741","8,4662606089"
"18,2376884583","0,2751692569","7,9644594756"
"18,2775958729","0,3114005795","7,4067333717"
"18,3175032875","0,3455406169","6,7933995757"
"18,3574107021","0,3778127718","6,131423371"
"18,3973181166","0,4004774545","5,4778544874"
"18,4372255312","0,4169951698","4,7405090324"
"18,4771329458","0,4304404938","4,0392959272"
"18,5170403603","0,4439074952","3,3013282834"
"18,5569477749","0,4496640895","2,6453013583"
"18,5968551895","0,4489384659","2,0314771359"
"18,636762604","0,438106344","1,4448687681"
"18,6766700186","0,4293947367","0,9673317457"
"18,7165774332","0,4114836376","0,5484464114"
"18,7564848477","0,3867107067","0,2520905572"
"18,7963922623","0,3493648074","0,0377545171"
"18,8362996769","0,3109326123","-0,0947932402"
"18,8762070915","0,2735715495","-0,1401904144"
"18,916114506","0,2384783339","-0,1085244466"
"18,9560219206","0,1959693909","-0,0035067685"
"18,9959293352","0,1500084878","0,1824053925"
"19,0358367497","0,1143718112","0,414576781"
"19,0757441643","0,0734614597","0,7578572544"
"19,1156515789","0,0340376451","1,1752232266"
"19,1555589934","-0,0060487671","1,6895575059"
"19,195466408","-0,0408082949","2,2832445294"
"19,2353738226","-0,0800961989","2,9347957706"
"19,2752812372","-0,1154691011","3,6290314549"
"19,3151886517","-0,1476134065","4,3608266831"
"19,3550960663","-0,1812950943","5,0737069877"
"19,3950034809","-0,215283144","5,7797273795"
"19,4349108954","-0,2412084909","6,4694518296"
"19,47481831","-0,256856426","7,1350193662"
"19,5147257246","-0,2699986556","7,7312040191"
"19,5546331391","-0,2773044653","8,2600901663"
"19,5945405537","-0,2727696697","8,7555142034"
"19,6344479683","-0,2649701993","9,1677091602"
"19,6743553829","-0,2485212484","9,5057790296"
"19,7142627974","-0,2215302116","9,7914938545"
"19,754170212","-0,1999493382","10,0013265545"
"19,7940776266","-0,1700324052","10,1570114675"
"19,8339850411","-0,135906656","10,2279254249"
"19,8738924557","-0,1003349238","10,214979829"
"19,9137998703","-0,0505017706","10,1224937974"
"19,9537072848","-0,0048735772","9,9317885578"
"19,9936146994","0,0418875446","9,6355236711"
"20,033522114","0,0904731905","9,2399185748"
"20,0734295285","0,146785667","8,7423302704"
"20,1133369431","0,1977879327","8,1888387783"
"20,1532443577","0,2488892048","7,541194475"
"20,1931517723","0,2951897387","6,8952259809"
"20,2330591868","0,3351742283","6,2159676857"
"20,2729666014","0,3697870955","5,5300912313"
"20,312874016","0,3958827013","4,8243227573"
"20,3527814305","0,4211598182","4,1401663986"
"20,3926888451","0,4333975625","3,515903003"
"20,4325962597","0,4415312017","2,9145054187"
"20,4725036742","0,4480947345","2,3288366709"
"20,5124110888","0,4471700307","1,7627346516"
"20,5523185034","0,4428217972","1,2815321585"
"20,592225918","0,4293039532","0,8402449485"
"20,6321333325","0,4114997239","0,4634704836"
"20,6720407471","0,3917020049","0,152064832"
"20,7119481617","0,3666717133","-0,0850349369"
"20,7518555762","0,3332799343","-0,2219418857"
"20,7917629908","0,299151918","-0,251196264"
"20,8316704054","0,2574441987","-0,1732215313"
"20,8715778199","0,2195218938","0,0151900513"
"20,9114852345","0,1753941544","0,3164311764"
"20,9513926491","0,1314593063","0,698234669"
"20,9913000636","0,0895290951","1,1739642832"
"21,0312074782","0,0496451956","1,7190930124"
"21,0711148928","0,007897456","2,2991305357"
"21,1110223074","-0,0300187019","2,9009323329"
"21,1509297219","-0,0652813983","3,5273680859"
"21,1908371365","-0,1033845321","4,1864566292"
"21,2307445511","-0,1316566462","4,861695272"
"21,2706519656","-0,1601663435","5,5086160286"
"21,3105593802","-0,189135161","6,1503996358"
"21,3504667948","-0,2145078116","6,7823854491"
"21,3903742093","-0,2309604852","7,4034114676"
"21,4302816239","-0,2463394484","7,9953507696"
"21,4701890385","-0,2555471426","8,5557385199"
"21,5100964531","-0,2632514067","9,0700042194"
"21,5500038676","-0,2630078422","9,5046530851"
"21,5899112822","-0,2542644367","9,8609576734"
"21,6298186968","-0,2398958267","10,1115264646"
"21,6697261113","-0,2152497077","10,2592150312"
"21,7096335259","-0,1838814095","10,3055885813"
"21,7495409405","-0,1492578493","10,2635874999"
"21,789448355","-0,1090276984","10,1273432611"
"21,8293557696","-0,0657353685","9,9145305692"
"21,8692631842","-0,0188734121","9,6094087407"
"21,9091705988","0,029074311","9,2341826682"
"21,9490780133","0,0767020033","8,796235198"
"21,9889854279","0,1213439025","8,3176395085"
"22,0288928425","0,1714954732","7,7473269025"
"22,068800257","0,2171482154","7,1870994195"
"22,1087076716","0,2581267062","6,5784579762"
"22,1486150862","0,29586709","5,9264577027"
"22,1885225007","0,3317645526","5,2452390397"
"22,2284299153","0,3589574838","4,5403016264"
"22,2683373299","0,388071528","3,8291000155"
"22,3082447444","0,4149469174","3,0995402185"
"22,348152159","0,4324457893","2,4661013441"
"22,3880595736","0,4408736345","1,847764961"
"22,4279669882","0,4449218615","1,3173971811"
"22,4678744027","0,4440456589","0,8495781686"
"22,5077818173","0,4382845081","0,4761692347"
"22,5476892319","0,4256401112","0,1837149255"
"22,5875966464","0,409103664","-0,0033413554"
"22,627504061","0,3785317637","-0,0957904295"
"22,6674114756","0,3561509248","-0,1131740888"
"22,7073188901","0,328070055","-0,0484269216"
"22,7472263047","0,2901505882","0,0953820594"
"22,7871337193","0,2552072525","0,3022296132"
"22,8270411339","0,2146650357","0,5912149831"
"22,8669485484","0,1729051491","0,9586093166"
"22,906855963","0,1308129443","1,3890629816"
"22,9467633776","0,0917461822","1,9001396956"
"22,9866707921","0,0508261201","2,4789836049"
"23,0265782067","-0,0017334309","3,194600152"
"23,0664856213","-0,0489666585","3,8655500426"
"23,1063930358","-0,0983875845","4,5888537211"
"23,1463004504","-0,1474082944","5,2579453718"
"23,186207865","-0,1906550637","5,958440822"
"23,2261152796","-0,2327171078","6,6323120812"
"23,2660226941","-0,2673597429","7,284891169"
"23,3059301087","-0,2972852049","7,8842486074"
"23,3458375233","-0,3148306719","8,4021231669"
"23,3857449378","-0,3302042624","8,8580517916"
"23,4256523524","-0,3372226484","9,245467634"
"23,465559767","-0,334146223","9,5705300462"
"23,5054671815","-0,3284346952","9,8160377447"
"23,5453745961","-0,3162044678","10,0061794343"
"23,5852820107","-0,2940070958","10,1305858263"
"23,6251894252","-0,2744831454","10,165474743"
"23,6650968398","-0,249426485","10,137333087"
"23,7050042544","-0,2058961468","10,0187938916"
"23,744911669","-0,1560359577","9,7951246618"
"23,7848190835","-0,1071395216","9,4696365492"
"23,8247264981","-0,061476675","9,0432477127"
"23,8646339127","-0,0135538234","8,5607805398"
"23,9045413272","0,0426513859","7,9769390079"
"23,9444487418","0,0982339533","7,3100947355"
"23,9843561564","0,1486459961","6,6613099906"
"24,0242635709","0,2011060619","5,9345042936"
"24,0641709855","0,2421679051","5,2538984403"
"24,1040784001","0,2873696713","4,5319758291"
"24,1439858147","0,3242978618","3,8828295918"
"24,1838932292","0,3549825579","3,2397589006"
"24,2238006438","0,3799824384","2,678634927"
